model,matrix_cell,horizon_h,radius_km,roc_auc,pr_auc,brier_score,f1_score,precision,recall,temp_rmse,temp_mae,temp_r2,path
xgboost,D,3,80.0,0.9861992097827038,0.3546228644553992,0.004191986869610498,0.35797665369649806,0.44573643410852715,0.29908972691807545,3.6896290209609006,2.843294143676758,0.8224622011184692,experiments/xgboost/feature_engineering/D/radius_80km/full_training/horizon_3h
xgboost,D,3,100.0,0.986152491840983,0.3555289683911191,0.00411338527348285,0.3451109285127362,0.46875,0.27308192457737324,3.6519995868929143,2.821244239807129,0.8260650634765625,experiments/xgboost/feature_engineering/D/radius_100km/full_training/horizon_3h
xgboost,D,3,120.0,0.9862578751779035,0.34654251252456136,0.004231828359303052,0.3449367088607595,0.4404040404040404,0.2834850455136541,3.6279859412697935,2.789203643798828,0.8283449411392212,experiments/xgboost/feature_engineering/D/radius_120km/full_training/horizon_3h
xgboost,D,3,140.0,0.9854371260816335,0.3457872652409851,0.004182685591697209,0.3327974276527331,0.4357894736842105,0.26918075422626786,3.618798443036816,2.7822582721710205,0.8292132616043091,experiments/xgboost/feature_engineering/D/radius_140km/full_training/horizon_3h
xgboost,D,3,160.0,0.9858955300899056,0.35403395558847595,0.00420653958190881,0.35331230283911674,0.44889779559118237,0.29128738621586475,3.609588220416794,2.7770743370056152,0.8300814628601074,experiments/xgboost/feature_engineering/D/radius_160km/full_training/horizon_3h
xgboost,D,3,180.0,0.9858129959309727,0.3493036364771356,0.00422042481254919,0.36533957845433257,0.45703125,0.30429128738621586,3.6154806175846623,2.783539295196533,0.8295262455940247,experiments/xgboost/feature_engineering/D/radius_180km/full_training/horizon_3h
xgboost,D,3,200.0,0.9863602302580161,0.34349802022494624,0.004209630195884151,0.34679334916864607,0.4433198380566802,0.2847854356306892,3.5990305707925727,2.7684526443481445,0.8310739994049072,experiments/xgboost/feature_engineering/D/radius_200km/full_training/horizon_3h
catboost,D,6,0.0,0.9699548486668441,0.2507762038056605,0.004456801396501378,0.1728922091782284,0.48214285714285715,0.10533159947984395,4.507094423303818,3.5948716748393754,0.7350728162687552,experiments/catboost/feature_engineering/D/full_training/horizon_6h
catboost,D,6,20.0,0.9692708268198719,0.24815348614929897,0.004455642633672094,0.14317180616740088,0.4676258992805755,0.08452535760728218,4.513511921600293,3.6026273504977424,0.7343178375630068,experiments/catboost/feature_engineering/D/radius_20km/full_training/horizon_6h
catboost,D,6,40.0,0.9710008167145382,0.2551239674087014,0.004433924143067703,0.17345872518286312,0.44148936170212766,0.10793237971391417,4.50299588458155,3.5874683661862763,0.7355544217223138,experiments/catboost/feature_engineering/D/radius_40km/full_training/horizon_6h
catboost,D,6,60.0,0.9715544727419835,0.25003739735561775,0.004441524135196469,0.17270788912579957,0.47928994082840237,0.10533159947984395,4.499209393230202,3.582908782347843,0.7359989701625054,experiments/catboost/feature_engineering/D/radius_60km/full_training/horizon_6h
catboost,D,6,80.0,0.9700632704303802,0.2528247644874047,0.004432429142888554,0.17932489451476794,0.4748603351955307,0.11053315994798439,4.482834033355257,3.5710466697637675,0.7379171936888446,experiments/catboost/feature_engineering/D/radius_80km/full_training/horizon_6h
catboost,D,6,100.0,0.9717333019830219,0.25610892142663105,0.004406278352191757,0.17070600632244468,0.45,0.10533159947984395,4.45295599334503,3.552434840487459,0.7413991095249958,experiments/catboost/feature_engineering/D/radius_100km/full_training/horizon_6h
catboost,D,6,120.0,0.9716856403300373,0.2652903824678357,0.004369079704827754,0.15181518151815182,0.4928571428571429,0.08972691807542263,4.427482003202652,3.530421900003894,0.7443493986088683,experiments/catboost/feature_engineering/D/radius_120km/full_training/horizon_6h
catboost,D,6,140.0,0.9729298805055516,0.2611719647282345,0.004381022097810801,0.15732758620689655,0.4591194968553459,0.09492847854356307,4.422047645063185,3.527900544179983,0.7449765922613922,experiments/catboost/feature_engineering/D/radius_140km/full_training/horizon_6h
catboost,D,6,160.0,0.9718343858215601,0.2675987423488717,0.004329629058943679,0.1343784994400896,0.4838709677419355,0.07802340702210664,4.417826627531321,3.522408432376014,0.745463219543903,experiments/catboost/feature_engineering/D/radius_160km/full_training/horizon_6h
catboost,D,6,180.0,0.9715232734884299,0.25851114161414185,0.004373947704486344,0.15283842794759825,0.47619047619047616,0.09102730819245773,4.41051113203392,3.517636548181433,0.746305498397271,experiments/catboost/feature_engineering/D/radius_180km/full_training/horizon_6h
catboost,D,6,200.0,0.9715237440916957,0.2578414896545566,0.00438227171328548,0.15567567567567567,0.46153846153846156,0.09362808842652796,4.408581251970891,3.515725254033265,0.7465274648907123,experiments/catboost/feature_engineering/D/radius_200km/full_training/horizon_6h
lightgbm,D,6,0.0,0.9698383046395338,0.20942670178671785,0.004831438404127016,0.21338155515370705,0.35014836795252224,0.15344603381014305,4.468590074421668,3.561882475552326,0.7395800551053716,experiments/lightgbm/feature_engineering/D/full_training/horizon_6h
lightgbm,D,6,20.0,0.9698742709298732,0.2134213188335408,0.004800668089061007,0.21847246891651864,0.3445378151260504,0.1599479843953186,4.467988539005627,3.5626231582001107,0.7396501628008701,experiments/lightgbm/feature_engineering/D/radius_20km/full_training/horizon_6h
lightgbm,D,6,40.0,0.9705199386106754,0.22706238463178707,0.004786207297472039,0.20658135283363802,0.3476923076923077,0.1469440832249675,4.46280075390511,3.551675160337791,0.7402543966213192,experiments/lightgbm/feature_engineering/D/radius_40km/full_training/horizon_6h
lightgbm,D,6,60.0,0.9698765019379485,0.22437838461220658,0.004742715864159521,0.22043010752688172,0.35446685878962536,0.1599479843953186,4.462052299456417,3.5501926823515535,0.7403415129686873,experiments/lightgbm/feature_engineering/D/radius_60km/full_training/horizon_6h
lightgbm,D,6,80.0,0.9700777632679946,0.21303683202560128,0.0048096293018610615,0.21708185053380782,0.3436619718309859,0.15864759427828348,4.440602935601834,3.5305898609612996,0.7428319019215014,experiments/lightgbm/feature_engineering/D/radius_80km/full_training/horizon_6h
lightgbm,D,6,100.0,0.9712823943352963,0.21665251954826983,0.004803106222007825,0.2126126126126126,0.3460410557184751,0.15344603381014305,4.416243911366304,3.520562444144624,0.745645565908945,experiments/lightgbm/feature_engineering/D/radius_100km/full_training/horizon_6h
lightgbm,D,6,120.0,0.9714456413793086,0.22213870938939595,0.004778527405514935,0.22323049001814882,0.36936936936936937,0.1599479843953186,4.39137766319772,3.5018202301865724,0.748501854728171,experiments/lightgbm/feature_engineering/D/radius_120km/full_training/horizon_6h
lightgbm,D,6,140.0,0.9733179887619068,0.23166936382408948,0.0047690094583793564,0.24873949579831933,0.3515439429928741,0.19245773732119636,4.388735548618523,3.4944047575267616,0.7488043962400801,experiments/lightgbm/feature_engineering/D/radius_140km/full_training/horizon_6h
lightgbm,D,6,160.0,0.972440331100771,0.22825253910188242,0.00477778866228526,0.2226148409893993,0.34710743801652894,0.16384915474642392,4.383667896454529,3.4933124526145583,0.7493841700649306,experiments/lightgbm/feature_engineering/D/radius_160km/full_training/horizon_6h
lightgbm,D,6,180.0,0.9737114479516927,0.2396264837371299,0.004680487739171954,0.23487544483985764,0.37183098591549296,0.1716514954486346,4.367485862295417,3.484110478749898,0.7512310201243164,experiments/lightgbm/feature_engineering/D/radius_180km/full_training/horizon_6h
lightgbm,D,6,200.0,0.9728796131048544,0.22521598262263917,0.004766502286166435,0.21754385964912282,0.33423180592991913,0.16124837451235371,4.366756928530272,3.481023205171112,0.7513140523228685,experiments/lightgbm/feature_engineering/D/radius_200km/full_training/horizon_6h
random_forest,D,6,0.0,0.9653720007702207,0.2269654971055617,0.004511564780646099,0.07090464547677261,0.5918367346938775,0.0377113133940182,4.5981986517335285,3.679616347954167,0.7242543505527135,experiments/random_forest/feature_engineering/D/full_training/horizon_6h
random_forest,D,6,20.0,0.9646455200508147,0.21940040788749898,0.004525979551562637,0.05236907730673317,0.6363636363636364,0.027308192457737322,4.59822937266799,3.679654799200334,0.7242506659827485,experiments/random_forest/feature_engineering/D/radius_20km/full_training/horizon_6h
random_forest,D,6,40.0,0.966278757399964,0.23195622473810676,0.004521718703619968,0.05947955390334572,0.631578947368421,0.031209362808842653,4.600996368692242,3.6794337653009226,0.7239187004295629,experiments/random_forest/feature_engineering/D/radius_40km/full_training/horizon_6h
random_forest,D,6,60.0,0.9663234821399742,0.2293194256245196,0.004525378874556596,0.0665024630541872,0.627906976744186,0.035110533159947985,4.601315710550643,3.6792005984118274,0.7238803750896474,experiments/random_forest/feature_engineering/D/radius_60km/full_training/horizon_6h
random_forest,D,6,80.0,0.9669001977274481,0.2328454886153567,0.004515131237252167,0.06658446362515413,0.6428571428571429,0.035110533159947985,4.598241408135324,3.6754366214690903,0.7242492224808366,experiments/random_forest/feature_engineering/D/radius_80km/full_training/horizon_6h
random_forest,D,6,100.0,0.9672069351931807,0.23808855424175457,0.004486278933958102,0.06845965770171149,0.5714285714285714,0.036410923276983094,4.575455426370743,3.661630573170781,0.726975344802849,experiments/random_forest/feature_engineering/D/radius_100km/full_training/horizon_6h
random_forest,D,6,120.0,0.9682484237949734,0.2429643985961875,0.004466362893042885,0.07090464547677261,0.5918367346938775,0.0377113133940182,4.564047483827737,3.654634424813363,0.7283351074604683,experiments/random_forest/feature_engineering/D/radius_120km/full_training/horizon_6h
random_forest,D,6,140.0,0.9677611228280188,0.24307890722037312,0.004459018425340703,0.07317073170731707,0.5882352941176471,0.03901170351105332,4.573794398946962,3.660909124735817,0.7271735410828222,experiments/random_forest/feature_engineering/D/radius_140km/full_training/horizon_6h
random_forest,D,6,160.0,0.9682163094795141,0.2435119017137601,0.004452704760399643,0.07352941176470588,0.6382978723404256,0.03901170351105332,4.570015008789206,3.659628301311153,0.7276242354211584,experiments/random_forest/feature_engineering/D/radius_160km/full_training/horizon_6h
random_forest,D,6,180.0,0.968554037041793,0.24040251318668573,0.004455817138173852,0.07081807081807082,0.58,0.0377113133940182,4.571869974576885,3.661101843590847,0.7274030762943031,experiments/random_forest/feature_engineering/D/radius_180km/full_training/horizon_6h
random_forest,D,6,200.0,0.9688730014775634,0.2445694853083425,0.0044482315811529135,0.0730816077953715,0.5769230769230769,0.03901170351105332,4.568674837726554,3.658628711164986,0.7277839620715296,experiments/random_forest/feature_engineering/D/radius_200km/full_training/horizon_6h
xgboost,D,6,0.0,0.9679019464978991,0.18495553165143594,0.00500387363471862,0.17834394904458598,0.296969696969697,0.12743823146944083,4.48017755973989,3.5682756900787354,0.7382277250289917,experiments/xgboost/feature_engineering/D/full_training/horizon_6h
xgboost,D,6,20.0,0.9688454711865089,0.20537826146192864,0.004899033422994256,0.20198376916140667,0.32941176470588235,0.14564369310793238,4.469851698154113,3.5588295459747314,0.7394329905509949,experiments/xgboost/feature_engineering/D/radius_20km/full_training/horizon_6h
xgboost,D,6,40.0,0.9703224595365072,0.23431249721916234,0.004766034890607871,0.22560429722470904,0.3620689655172414,0.16384915474642392,4.454032296894829,3.5409460067749023,0.7412741184234619,experiments/xgboost/feature_engineering/D/radius_40km/full_training/horizon_6h
xgboost,D,6,60.0,0.9698132798751262,0.21697228646156438,0.004775763813804219,0.20292504570383912,0.3415384615384615,0.14434330299089726,4.446095054142314,3.5363521575927734,0.7421953678131104,experiments/xgboost/feature_engineering/D/radius_60km/full_training/horizon_6h
xgboost,D,6,80.0,0.9688802958281849,0.22843488832799355,0.004818984938430895,0.2286212914485166,0.34748010610079577,0.17035110533159947,4.430123443950258,3.5228519439697266,0.744044303894043,experiments/xgboost/feature_engineering/D/radius_80km/full_training/horizon_6h
xgboost,D,6,100.0,0.96995146729523,0.20279663946446785,0.0048946407762497065,0.2118270079435128,0.32967032967032966,0.15604681404421328,4.414642781962543,3.522725820541382,0.7458299398422241,experiments/xgboost/feature_engineering/D/radius_100km/full_training/horizon_6h
xgboost,D,6,120.0,0.9713916875863617,0.2145329168883232,0.00474609829341566,0.20093023255813955,0.35294117647058826,0.14044213263979194,4.385259098414767,3.4961161613464355,0.7492021918296814,experiments/xgboost/feature_engineering/D/radius_120km/full_training/horizon_6h
xgboost,D,6,140.0,0.9726700595709659,0.24651640541146028,0.004692364083770811,0.23848238482384823,0.3905325443786982,0.1716514954486346,4.378754884552143,3.489427089691162,0.7499456405639648,experiments/xgboost/feature_engineering/D/radius_140km/full_training/horizon_6h
xgboost,D,6,160.0,0.9737490264939617,0.23542390772142308,0.0047057441276699905,0.21900452488687783,0.3601190476190476,0.15734720416124837,4.36380294098944,3.4761176109313965,0.7516503930091858,experiments/xgboost/feature_engineering/D/radius_160km/full_training/horizon_6h
xgboost,D,6,180.0,0.9729887320584139,0.247889830385941,0.004680866072150146,0.23581560283687944,0.37047353760445684,0.1729518855656697,4.36608698154257,3.4829156398773193,0.7513903379440308,experiments/xgboost/feature_engineering/D/radius_180km/full_training/horizon_6h
xgboost,D,6,200.0,0.9733735068749692,0.2413468935215339,0.004683308216022285,0.24381625441696114,0.38016528925619836,0.17945383615084526,4.366517262899822,3.480483293533325,0.7513413429260254,experiments/xgboost/feature_engineering/D/radius_200km/full_training/horizon_6h
catboost,D,12,0.0,0.9546478062816428,0.14760339043991805,0.004818416719885302,0.0706713780918728,0.375,0.03901170351105332,5.083309035952053,4.1488784269148455,0.662968018561866,experiments/catboost/feature_engineering/D/full_training/horizon_12h
catboost,D,12,20.0,0.9544454687554733,0.13928039121697888,0.004879575619555658,0.0660377358490566,0.35443037974683544,0.036410923276983094,5.0816142834953295,4.149923790895476,0.6631927110049608,experiments/catboost/feature_engineering/D/radius_20km/full_training/horizon_12h
catboost,D,12,40.0,0.953689337385871,0.15355104909754136,0.004806408062125,0.07838479809976247,0.4520547945205479,0.04291287386215865,5.074317658439767,4.13996591385305,0.6641592511553038,experiments/catboost/feature_engineering/D/radius_40km/full_training/horizon_12h
catboost,D,12,60.0,0.9573169446125362,0.15188531135604944,0.0048376339269807925,0.0787037037037037,0.35789473684210527,0.044213263979193757,5.071008997588211,4.137318540414483,0.6645970719401271,experiments/catboost/feature_engineering/D/radius_60km/full_training/horizon_12h
catboost,D,12,80.0,0.9550741837005623,0.14893371227587818,0.0048305097737780505,0.06459054209919261,0.2857142857142857,0.036410923276983094,5.066301340817533,4.136992257082228,0.6652195235877421,experiments/catboost/feature_engineering/D/radius_80km/full_training/horizon_12h
catboost,D,12,100.0,0.9575978725963181,0.15669519728235107,0.004685397447461356,0.03254067584480601,0.43333333333333335,0.016905071521456438,5.032594125932583,4.115399991518339,0.6696594404088316,experiments/catboost/feature_engineering/D/radius_100km/full_training/horizon_12h
catboost,D,12,120.0,0.9590575267071372,0.17084453481601103,0.004689511641240526,0.056303549571603426,0.4791666666666667,0.02990897269180754,5.023871557434553,4.106050685340975,0.6708035505944874,experiments/catboost/feature_engineering/D/radius_120km/full_training/horizon_12h
catboost,D,12,140.0,0.959003837318328,0.1705391308185069,0.004686576641541397,0.06265060240963856,0.4262295081967213,0.033810143042912875,5.019863465436101,4.105082586334612,0.6713286131105283,experiments/catboost/feature_engineering/D/radius_140km/full_training/horizon_12h
catboost,D,12,160.0,0.9596743968666106,0.17889312144252453,0.004644791141794419,0.06545454545454546,0.48214285714285715,0.035110533159947985,5.014085896726192,4.10136443187759,0.67208474074631,experiments/catboost/feature_engineering/D/radius_160km/full_training/horizon_12h
catboost,D,12,180.0,0.9604028468240603,0.18910934567798077,0.0046002525275858795,0.061274509803921566,0.5319148936170213,0.032509752925877766,5.012056144729609,4.102719880805225,0.6723501737475898,experiments/catboost/feature_engineering/D/radius_180km/full_training/horizon_12h
catboost,D,12,200.0,0.9607728242373006,0.18889859434030612,0.004608761824498465,0.06593406593406594,0.54,0.035110533159947985,5.00660433720981,4.098358187882016,0.6730625808835251,experiments/catboost/feature_engineering/D/radius_200km/full_training/horizon_12h
lightgbm,D,12,0.0,0.9558236649072323,0.12391542369899344,0.0052837628181785995,0.12673267326732673,0.26556016597510373,0.08322496749024708,5.059322415509758,4.125857361543688,0.6661412211179103,experiments/lightgbm/feature_engineering/D/full_training/horizon_12h
lightgbm,D,12,20.0,0.9561246828327682,0.11134788689123339,0.005318790657306021,0.092,0.19913419913419914,0.05981794538361508,5.055094103176989,4.123078129654058,0.6666990307143197,experiments/lightgbm/feature_engineering/D/radius_20km/full_training/horizon_12h
lightgbm,D,12,40.0,0.95639679913277,0.12378777146673024,0.005337338787880377,0.14115490375802017,0.2391304347826087,0.10013003901170352,5.053990219930406,4.119085474002434,0.6668445809954975,experiments/lightgbm/feature_engineering/D/radius_40km/full_training/horizon_12h
lightgbm,D,12,60.0,0.9543049524687232,0.10716810511052753,0.00550067187392547,0.11612903225806452,0.19936708860759494,0.08192457737321196,5.040636870532734,4.1065367187801325,0.6686027417447691,experiments/lightgbm/feature_engineering/D/radius_60km/full_training/horizon_12h
lightgbm,D,12,80.0,0.9583454886196755,0.13550968186037982,0.0050652756341448635,0.11522633744855967,0.27586206896551724,0.07282184655396619,5.038546628418524,4.106368843075985,0.6688775311809595,experiments/lightgbm/feature_engineering/D/radius_80km/full_training/horizon_12h
lightgbm,D,12,100.0,0.959854273750741,0.13808132325568168,0.0050676226171731615,0.14793467819404418,0.28308823529411764,0.10013003901170352,5.0152316023184556,4.095089536540364,0.6719348680569921,experiments/lightgbm/feature_engineering/D/radius_100km/full_training/horizon_12h
lightgbm,D,12,120.0,0.9600983251429559,0.14825209452035407,0.005124960428825708,0.15736505032021958,0.2654320987654321,0.11183355006501951,5.00029325199833,4.081376197280275,0.6738863046310544,experiments/lightgbm/feature_engineering/D/radius_120km/full_training/horizon_12h
lightgbm,D,12,140.0,0.9613289800652083,0.13985498813368638,0.0050223000938592255,0.12573673870333987,0.2570281124497992,0.08322496749024708,4.995294688222921,4.078013992272233,0.6745379805444773,experiments/lightgbm/feature_engineering/D/radius_140km/full_training/horizon_12h
lightgbm,D,12,160.0,0.9622592794634749,0.14415964736305423,0.004912947952758988,0.10721649484536082,0.25870646766169153,0.06762028608582575,4.987689693387853,4.077107919503763,0.6755282135608958,experiments/lightgbm/feature_engineering/D/radius_160km/full_training/horizon_12h
lightgbm,D,12,180.0,0.9631566069529972,0.15479919389457933,0.004824455780644596,0.09141583054626533,0.3203125,0.053315994798439535,4.981299974018098,4.075022376576627,0.6763590413574627,experiments/lightgbm/feature_engineering/D/radius_180km/full_training/horizon_12h
lightgbm,D,12,200.0,0.9629785080940806,0.14599124742384553,0.004964549725358041,0.11434302908726178,0.25,0.0741222366710013,4.98207775249126,4.071606740383219,0.6762579670901864,experiments/lightgbm/feature_engineering/D/radius_200km/full_training/horizon_12h
random_forest,D,12,0.0,0.953498173527957,0.13551255244285162,0.004816200672531065,0.0,0.0,0.0,5.162167744004256,4.2134789794916605,0.6524299767226787,experiments/random_forest/feature_engineering/D/full_training/horizon_12h
random_forest,D,12,20.0,0.9530359566988456,0.134149508367047,0.004787386591363371,0.0,0.0,0.0,5.162102901403694,4.213302739230747,0.6524387084043122,experiments/random_forest/feature_engineering/D/radius_20km/full_training/horizon_12h
random_forest,D,12,40.0,0.9553081334691361,0.1469966473312807,0.004767666333160506,0.0,0.0,0.0,5.161126357786613,4.210454884655463,0.6525701961578172,experiments/random_forest/feature_engineering/D/radius_40km/full_training/horizon_12h
random_forest,D,12,60.0,0.955621649866028,0.1476355766482423,0.004778310663224325,0.0,0.0,0.0,5.1606770263100445,4.208175145110278,0.6526306885156348,experiments/random_forest/feature_engineering/D/radius_60km/full_training/horizon_12h
random_forest,D,12,80.0,0.9557366854826185,0.14858361664669806,0.004774841172711448,0.0,0.0,0.0,5.1716029531672385,4.210121142564232,0.6511582656868475,experiments/random_forest/feature_engineering/D/radius_80km/full_training/horizon_12h
random_forest,D,12,100.0,0.9568733709007401,0.14993401073095836,0.004743481709102601,0.0,0.0,0.0,5.151480840214427,4.199977907743628,0.6538675907996547,experiments/random_forest/feature_engineering/D/radius_100km/full_training/horizon_12h
random_forest,D,12,120.0,0.9576864252246137,0.1534281028353173,0.004724773013231792,0.0,0.0,0.0,5.14372194878875,4.193762431657883,0.6549094587234793,experiments/random_forest/feature_engineering/D/radius_120km/full_training/horizon_12h
random_forest,D,12,140.0,0.9578837337284872,0.15124159554242922,0.004722301752305221,0.0,0.0,0.0,5.140967861598946,4.190680694627861,0.6552789013220931,experiments/random_forest/feature_engineering/D/radius_140km/full_training/horizon_12h
random_forest,D,12,160.0,0.9574307905210792,0.1497983952363796,0.004729757671734744,0.0,0.0,0.0,5.132143412962059,4.189061000591567,0.6564613101384894,experiments/random_forest/feature_engineering/D/radius_160km/full_training/horizon_12h
random_forest,D,12,180.0,0.9583027724354948,0.16068311828411638,0.0046939872112509145,0.0,0.0,0.0,5.12999694697114,4.185854191435806,0.6567486130648861,experiments/random_forest/feature_engineering/D/radius_180km/full_training/horizon_12h
random_forest,D,12,200.0,0.9581845860536357,0.15598353226943304,0.00470579138496219,0.0,0.0,0.0,5.127072932132084,4.185325705195839,0.657139796966512,experiments/random_forest/feature_engineering/D/radius_200km/full_training/horizon_12h
xgboost,D,12,0.0,0.952934025302397,0.09474073928277989,0.005924515744984634,0.10698096101541252,0.17664670658682635,0.07672301690507152,5.060973325757439,4.129339218139648,0.6659233570098877,experiments/xgboost/feature_engineering/D/full_training/horizon_12h
xgboost,D,12,20.0,0.956048802992026,0.10903844395982941,0.005478375657268724,0.1096136567834681,0.17732558139534885,0.07932379713914174,5.050219298784985,4.120378017425537,0.6673415899276733,experiments/xgboost/feature_engineering/D/radius_20km/full_training/horizon_12h
xgboost,D,12,40.0,0.9570551565472323,0.11570617480370456,0.005312908251063953,0.10748560460652591,0.20512820512820512,0.07282184655396619,5.047915702732617,4.112508773803711,0.6676449775695801,experiments/xgboost/feature_engineering/D/radius_40km/full_training/horizon_12h
xgboost,D,12,60.0,0.9578405468905733,0.11897887145028425,0.005386419778941593,0.1248852157943067,0.2125,0.08842652795838751,5.03223689096917,4.1016764640808105,0.6697063446044922,experiments/xgboost/feature_engineering/D/radius_60km/full_training/horizon_12h
xgboost,D,12,80.0,0.9586646354297444,0.14254871558521462,0.005024966721902496,0.12614445574771108,0.2897196261682243,0.08062418725617686,5.035840516986655,4.10334587097168,0.6692330837249756,experiments/xgboost/feature_engineering/D/radius_80km/full_training/horizon_12h
xgboost,D,12,100.0,0.9585791376928088,0.1313101097148125,0.005101596096662115,0.13542688910696762,0.276,0.08972691807542263,5.018146392134313,4.106690883636475,0.6715534329414368,experiments/xgboost/feature_engineering/D/radius_100km/full_training/horizon_12h
xgboost,D,12,120.0,0.962737141171306,0.14116268664237633,0.005003265589142089,0.12974051896207583,0.27896995708154504,0.08452535760728218,4.997323845892673,4.078695297241211,0.6742734909057617,experiments/xgboost/feature_engineering/D/radius_120km/full_training/horizon_12h
xgboost,D,12,140.0,0.96162553549609,0.1441011158420975,0.004961971748851159,0.11946446961894953,0.2871287128712871,0.0754226267880364,4.989305503081183,4.0745978355407715,0.6753180027008057,experiments/xgboost/feature_engineering/D/radius_140km/full_training/horizon_12h
xgboost,D,12,160.0,0.962033679440758,0.13857370921537204,0.00499287782683534,0.10319917440660474,0.25,0.06501950585175553,4.97706378705655,4.0693182945251465,0.6769092679023743,experiments/xgboost/feature_engineering/D/radius_160km/full_training/horizon_12h
xgboost,D,12,180.0,0.9627757260616077,0.14782046896501477,0.0049341813299523625,0.11860940695296524,0.27751196172248804,0.0754226267880364,4.979495730626068,4.075118064880371,0.6765934228897095,experiments/xgboost/feature_engineering/D/radius_180km/full_training/horizon_12h
xgboost,D,12,200.0,0.963379230526643,0.1467375792081919,0.004919416724359503,0.11570247933884298,0.2814070351758794,0.07282184655396619,4.980389666957919,4.073219299316406,0.676477313041687,experiments/xgboost/feature_engineering/D/radius_200km/full_training/horizon_12h
catboost,D,24,0.0,0.9391634111872397,0.1072219999467218,0.0049040428552518745,0.022443890274314215,0.2727272727272727,0.011703511053315995,5.475308428959794,4.504479831114043,0.608978407879825,experiments/catboost/feature_engineering/D/full_training/horizon_24h
catboost,D,24,20.0,0.9366395383228456,0.10758292782300087,0.004879650639648078,0.015018773466833541,0.2,0.007802340702210663,5.473894028750325,4.504319227108214,0.6091804018294549,experiments/catboost/feature_engineering/D/radius_20km/full_training/horizon_24h
catboost,D,24,40.0,0.9382668327082424,0.11830014400047069,0.004823777031335489,0.03015075376884422,0.4444444444444444,0.015604681404421327,5.47415208996848,4.499183175862771,0.6091435513685526,experiments/catboost/feature_engineering/D/radius_40km/full_training/horizon_24h
catboost,D,24,60.0,0.940069892950294,0.11752813482021855,0.0048482980263576175,0.024630541871921183,0.23255813953488372,0.013003901170351105,5.477473694265449,4.499011669277205,0.6086690799545322,experiments/catboost/feature_engineering/D/radius_60km/full_training/horizon_24h
catboost,D,24,80.0,0.9394637352504162,0.11036066496253681,0.004884422580229782,0.019925280199252802,0.23529411764705882,0.010403120936280884,5.473329768296116,4.4975049086091445,0.6092609706810912,experiments/catboost/feature_engineering/D/radius_80km/full_training/horizon_24h
catboost,D,24,100.0,0.9420432966522725,0.12659720696429433,0.004786724311252631,0.027707808564231738,0.44,0.014304291287386216,5.44718311986873,4.480600689121579,0.6129852532637596,experiments/catboost/feature_engineering/D/radius_100km/full_training/horizon_24h
catboost,D,24,120.0,0.9418502872253138,0.12756351858153886,0.004771289381968652,0.020075282308657464,0.2857142857142857,0.010403120936280884,5.439206344641091,4.473064558972451,0.6141179008002497,experiments/catboost/feature_engineering/D/radius_120km/full_training/horizon_24h
catboost,D,24,140.0,0.9435403140333118,0.12851450955998941,0.004782100230028045,0.0323785803237858,0.38235294117647056,0.016905071521456438,5.439279203244603,4.472972592117707,0.6141075628879196,experiments/catboost/feature_engineering/D/radius_140km/full_training/horizon_24h
catboost,D,24,160.0,0.9442836967282103,0.13468638745890996,0.004757981740750622,0.034653465346534656,0.358974358974359,0.018205461638491547,5.427325633925388,4.467486443900841,0.615801803319416,experiments/catboost/feature_engineering/D/radius_160km/full_training/horizon_24h
catboost,D,24,180.0,0.9466641376096889,0.15033874331320596,0.004686954085594802,0.027742749054224466,0.4583333333333333,0.014304291287386216,5.422282714962001,4.462360399102135,0.6165154440242919,experiments/catboost/feature_engineering/D/radius_180km/full_training/horizon_24h
catboost,D,24,200.0,0.9472567829061436,0.14489663082057097,0.004698518151467011,0.034869240348692404,0.4117647058823529,0.018205461638491547,5.418721325423737,4.462553584341125,0.6170190287486129,experiments/catboost/feature_engineering/D/radius_200km/full_training/horizon_24h
lightgbm,D,24,0.0,0.9372087766495,0.08853652144503796,0.0052057750103234905,0.0802675585284281,0.28125,0.04681404421326398,5.451902328907212,4.480536778497277,0.6123143763683152,experiments/lightgbm/feature_engineering/D/full_training/horizon_24h
lightgbm,D,24,20.0,0.9371364896500264,0.0891437142820796,0.005115348075699446,0.0440324449594438,0.20212765957446807,0.0247074122236671,5.4437680049387165,4.473957176737878,0.6134703794254326,experiments/lightgbm/feature_engineering/D/radius_20km/full_training/horizon_24h
lightgbm,D,24,40.0,0.938488157158632,0.0977139198240009,0.005163115354202902,0.06950672645739911,0.25203252032520324,0.04031209362808843,5.446325729931949,4.46793854604631,0.61310707638863,experiments/lightgbm/feature_engineering/D/radius_40km/full_training/horizon_24h
lightgbm,D,24,60.0,0.938111963129655,0.09908916423110649,0.005065151262607293,0.04866743916570104,0.22340425531914893,0.027308192457737322,5.445148634600351,4.465381002112928,0.6132742939454645,experiments/lightgbm/feature_engineering/D/radius_60km/full_training/horizon_24h
lightgbm,D,24,80.0,0.9389838792929854,0.09226711026811743,0.005121797890136863,0.05069124423963134,0.2222222222222222,0.02860858257477243,5.4522735683769135,4.4715902185739145,0.6122615767777133,experiments/lightgbm/feature_engineering/D/radius_80km/full_training/horizon_24h
